Title,PromptURL,Description,Category,PromptTags,Updated
Text für eine Thesis analysieren,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_textanalyse/analyze_text_for_thesis.md,"Bitte überarbeite den folgenden Text in einem akademischen Stil. Achte darauf, dass er überzeugend und gut strukturiert ist, da er den einleitenden Teil eines Thesis-Exposés...",AI 4 FINANCIAL WELLBEING,"Reporting, Finance, Analyse, Research",2025-12-24
Textverhaltensmuster analysieren,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_textanalyse/analyze_text_behavior_patterns.md,"Stelle mir Klärungsfragen, bis du zu 95 % sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 OTHER,"Finance, Analyse",2025-12-24
Thanksgiving Coloring Book Outline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/thanksgiving_coloring_book_outline.md,Erstelle einen detaillierten Entwurf für ein Thanksgiving-Malbuch mit 48 Seiten. Die folgenden Komponenten sollten berücksichtigt werden:,AI 4 WORK,Content,2025-12-24
Thanksgiving Coloring Book Outline,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/thanksgiving_coloring_book_outline.md,Erstelle einen detaillierten Entwurf für ein Thanksgiving-Malbuch mit 48 Seiten. Die folgenden Komponenten sollten berücksichtigt werden:,AI 4 WORK,Content,2025-12-24
Ticket-Writer (Jira),https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/06_ticket_writer_jira.md,"Schreibt saubere Tickets (Akzeptanzkriterien, Risiken, Tests).",AI 4 WORK,"SOP, Prozesse, Automation",2025-12-24
Ticket-Writer (Jira),https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/06_ticket_writer_jira.md,"Schreibt saubere Tickets (Akzeptanzkriterien, Risiken, Tests).",AI 4 WORK,"SOP, Prozesse, Automation",2025-12-24
Titel des Prompts,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/_template_prompt.md,"Kurz beschreiben, wofür der Prompt gedacht ist und welchen Nutzen er liefert.",AI 4 RETAIL,"Template, Retail",2025-12-24
To Flashcards,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/to_flashcards.md,"Erstelle ein Set von Lernkarten für einen Pflegestudenten. Jede Lernkarte sollte haben: - Einen Fachbegriff aus der Pflege auf einer Seite. - Eine klare, anfängerfreundliche...",AI 4 WORK,,2025-12-24
To Flashcards,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/to_flashcards.md,"Erstelle ein Set von Lernkarten für einen Pflegestudenten. Jede Lernkarte sollte haben: - Einen Fachbegriff aus der Pflege auf einer Seite. - Eine klare, anfängerfreundliche...",AI 4 WORK,,2025-12-24
Transcribe Youtube Video,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/transcribe_youtube_video.md,,AI 4 THOUGHT LEADERSHIP,Script,2025-12-24
Transcribe Youtube Video,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/transcribe_youtube_video.md,,AI 4 THOUGHT LEADERSHIP,Script,2025-12-24
Transcribe Youtube Videos,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/transcribe_youtube_videos.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 WORK,"Script, Prozesse, Content",2025-12-24
Transcribe Youtube Videos,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/transcribe_youtube_videos.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im...",AI 4 WORK,"Script, Prozesse, Content",2025-12-24
Transcribing Tiktok Videos,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/transcribing_tiktok_videos.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, die Aufgabe erfolgreich abschließen zu können. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im Internet...",AI 4 WORK,"Script, Prozesse, Automation",2025-12-24
Transcribing Tiktok Videos,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/transcribing_tiktok_videos.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, die Aufgabe erfolgreich abschließen zu können. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, im Internet...",AI 4 WORK,"Script, Prozesse, Automation",2025-12-24
Transform Interior Design Style,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/transform_interior_design_style.md,"Erstelle einen ChatGPT-Prompt, der ChatGPT anleitet, ein Interieur-Foto in einen neuen Designstil zu verwandeln, während bestimmte Elemente beibehalten werden:",AI 4 RETAIL,Retail,2025-12-24
Transform Interior Design Style,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/transform_interior_design_style.md,"Erstelle einen ChatGPT-Prompt, der ChatGPT anleitet, ein Interieur-Foto in einen neuen Designstil zu verwandeln, während bestimmte Elemente beibehalten werden:",AI 4 RETAIL,Retail,2025-12-24
Transform Resume For Interviews,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/transform_resume_for_interviews.md,"Erstelle eine Strategie, um einen Lebenslauf in eine Reihe prägnanter und klarer Folien für Interview-Präsentationen zu transformieren, speziell entwickelt, um den Fokus zu...",AI 4 WORK,"Strategie, Content",2025-12-24
Transform Resume For Interviews,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/transform_resume_for_interviews.md,"Erstelle eine Strategie, um einen Lebenslauf in eine Reihe prägnanter und klarer Folien für Interview-Präsentationen zu transformieren, speziell entwickelt, um den Fokus zu...",AI 4 WORK,"Strategie, Content",2025-12-24
Transform Video Transcript,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/transform_video_transcript.md,"Du hast die Aufgabe, ein Video-Transkript in ein umfassendes Lernwerkzeug zu transformieren, das mehreren Zwecken dient. Beginne mit dem Copywriting-Video-Transkript:",AI 4 WORK,"Strategie, Template, Script, Mindset, Training",2025-12-24
Transform Video Transcript,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/transform_video_transcript.md,"Du hast die Aufgabe, ein Video-Transkript in ein umfassendes Lernwerkzeug zu transformieren, das mehreren Zwecken dient. Beginne mit dem Copywriting-Video-Transkript:",AI 4 WORK,"Strategie, Template, Script, Mindset, Training",2025-12-24
Transformers Coloring Book,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/Transformers_Coloring_Book.md,"Erstelle einen detaillierten und vielseitigen ChatGPT-Prompt für die Gestaltung eines Transformers-thematischen Schwarz-Weiß-Malbuchs, das für die Verwendung auf mehreren...",AI 4 FREE EDUCATION,"Content, Kids",2025-12-24
Transformers Coloring Book,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/Transformers_Coloring_Book.md,"Erstelle einen detaillierten und vielseitigen ChatGPT-Prompt für die Gestaltung eines Transformers-thematischen Schwarz-Weiß-Malbuchs, das für die Verwendung auf mehreren...",AI 4 FREE EDUCATION,"Content, Kids",2025-12-24
Transformers Coloring Book,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_kreativitaet/Transformers_Coloring_Book.md,"Erstelle einen detailed and versatile ChatGPT prompt for designing a transformer-themed, black-and-white coloring book, suitable for use across multiple platforms. Consider the...",AI 4 FREE EDUCATION,"Content, Kids",2025-12-24
Transformers Coloring Book,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/en/Transformers_Coloring_Book.md,"Create a detailed and versatile ChatGPT prompt for designing a transformer-themed, black-and-white coloring book, suitable for use across multiple platforms. Consider the...",AI 4 FREE EDUCATION,"Content, Kids",2025-12-24
Transforming Ai Text,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/transforming_ai_text.md,"Stellen Sie mir klärende Fragen, bis Sie zu 95% sicher sind, dass Sie die Aufgabe erfolgreich abschließen können. Atmen Sie tief durch und gehen Sie Schritt für Schritt vor....",AI 4 WORK,"Strategie, Content",2025-12-24
Transforming Ai Text,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/transforming_ai_text.md,"Stellen Sie mir klärende Fragen, bis Sie zu 95% sicher sind, dass Sie die Aufgabe erfolgreich abschließen können. Atmen Sie tief durch und gehen Sie Schritt für Schritt vor....",AI 4 WORK,"Strategie, Content",2025-12-24
Trend vs. Ich Check,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail_closella/05_trend_vs_ich_check.md,"Prüft, ob ein Trend zu dir passt, ohne dass du dich verkleidest.",AI 4 RETAIL,"Decision, Finance, Retail",2025-12-23
Tweet,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/tweet.md,Titel: Ein umfassender Leitfaden zur Erstellung ansprechender Tweets mit Emojis,AI 4 WORK,"Strategie, Prozesse, Adoption, Email, Content",2025-12-24
Tweet,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/tweet.md,Titel: Ein umfassender Leitfaden zur Erstellung ansprechender Tweets mit Emojis,AI 4 WORK,"Strategie, Prozesse, Adoption, Email, Content",2025-12-24
Tägliche Methode für digitales Marketing,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/de/ai4_content/Digital%20Marketing%20Daily%20Method.md,"Erstelle eine detaillierte tägliche Arbeitsmethode für einen Kurs zu digitalem Marketing, den du kürzlich gekauft hast. Nutze die folgenden Schritte, um eine strukturierte und...",AI 4 KIDS,"Strategie, Training, Content, Kids",2025-12-24
Uk Tax Consultancy Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/uk_tax_consultancy_guide.md,Erstelle einen umfassenden Leitfaden für die Einrichtung eines UK-basierten Steuerberatungsdienstes unter Verwendung eines benutzerdefinierten ChatGPT-Modells. Füge die...,AI 4 WORK,"Reporting, Prozesse, Training, Finance",2025-12-24
Uk Tax Consultancy Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/uk_tax_consultancy_guide.md,Erstelle einen umfassenden Leitfaden für die Einrichtung eines UK-basierten Steuerberatungsdienstes unter Verwendung eines benutzerdefinierten ChatGPT-Modells. Füge die...,AI 4 WORK,"Reporting, Prozesse, Training, Finance",2025-12-24
Understanding Pas Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/understanding_pas_guide.md,Erstelle einen Leitfaden zum Verständnis der PAS-Bedingung (Post-Acute Sequelae). Deine Antwort sollte die folgenden Aspekte im Detail abdecken:,AI 4 WORK,"Strategie, Research",2025-12-24
Understanding Pas Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/understanding_pas_guide.md,Erstelle einen Leitfaden zum Verständnis der PAS-Bedingung (Post-Acute Sequelae). Deine Antwort sollte die folgenden Aspekte im Detail abdecken:,AI 4 WORK,"Strategie, Research",2025-12-24
Usage-Gap Diagnose,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/01_usage_gap_diagnose.md,"Ermittelt, warum AI-Tools nicht genutzt werden und welche 3 Hebel sofort wirken.",AI 4 ENABLEMENT,"Reporting, Prozesse, Safety, Training, Adoption",2025-12-24
Usage-Gap Diagnose,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/01_usage_gap_diagnose.md,"Ermittelt, warum AI-Tools nicht genutzt werden und welche 3 Hebel sofort wirken.",AI 4 ENABLEMENT,"Reporting, Prozesse, Safety, Training, Adoption",2025-12-24
Utilitarianism Analysis,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/utilitarianism_analysis.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 WORK,"Decision, Analyse",2025-12-24
Utilitarianism Analysis,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/utilitarianism_analysis.md,"Stelle mir klärende Fragen, bis du zu 95% sicher bist, dass du die Aufgabe erfolgreich erledigen kannst. Atme tief durch und gehe Schritt für Schritt vor. Denke daran, das...",AI 4 WORK,"Decision, Analyse",2025-12-24
Vermögens-Snapshot (Net Worth),https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/01_vermoegens_snapshot_net_worth.md,"Erstellt eine klare Vermögensübersicht und leitet nächste Schritte ab. Bildung, keine Anlageberatung.",AI 4 WEALTH,"Wealth, Reporting, Finance",2025-12-24
Vermögens-Snapshot (Net Worth),https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_wealth/01_vermoegens_snapshot_net_worth.md,"Erstellt eine klare Vermögensübersicht und leitet nächste Schritte ab. Bildung, keine Anlageberatung.",AI 4 WEALTH,"Wealth, Reporting, Finance",2025-12-24
Veterinary Franchise Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/veterinary_franchise_guide.md,Entwickle einen umfassenden Leitfaden und ein Unterstützungssystem für die Einrichtung und Führung eines Tierarztpraxis-Franchise mit ChatGPT. Die folgenden Bereiche sollten...,AI 4 WORK,"Strategie, Template, Safety, Training, Finance",2025-12-24
Veterinary Franchise Guide,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/veterinary_franchise_guide.md,Entwickle einen umfassenden Leitfaden und ein Unterstützungssystem für die Einrichtung und Führung eines Tierarztpraxis-Franchise mit ChatGPT. Die folgenden Bereiche sollten...,AI 4 WORK,"Strategie, Template, Safety, Training, Finance",2025-12-24
Viral Content Strategy,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/Viral%20Content%20Strategy.md,"Agieren Sie als Social-Media-Markenstratege und Content-Berater. Ich möchte, dass Sie mir helfen, eine virale Content-Strategie für Instagram und TikTok zu entwickeln, die mir...",AI 4 THOUGHT LEADERSHIP,"Strategie, Mindset, Finance, Content",2025-12-24
Viral Content Strategy,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/en/Viral%20Content%20Strategy.md,Act as a social media brand strategist and content advisor. I want you to help me develop a viral content strategy for Instagram and TikTok that can help me do the following:,AI 4 THOUGHT LEADERSHIP,"Strategie, Mindset, Roadmap, Content",2025-12-24
Viral Content Strategy,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/Viral%20Content%20Strategy.md,"Agieren Sie als Social-Media-Markenstratege und Content-Berater. Ich möchte, dass Sie mir helfen, eine virale Content-Strategie für Instagram und TikTok zu entwickeln, die mir...",AI 4 THOUGHT LEADERSHIP,"Strategie, Mindset, Finance, Content",2025-12-24
Virtual Assistant Recruitment,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/legacy_translated/virtual_assistant_recruitment.md,Ich benötige deine Hilfe bei der Erstellung einer umfassenden Vorlage für die Einstellung eines Virtual Assistant (VA) / Online Business Manager (OBM). Die Vorlage sollte die...,AI 4 WORK,"Reporting, Strategie, Template, Training, Email",2025-12-24
Virtual Assistant Recruitment,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/virtual_assistant_recruitment.md,Ich benötige deine Hilfe bei der Erstellung einer umfassenden Vorlage für die Einstellung eines Virtual Assistant (VA) / Online Business Manager (OBM). Die Vorlage sollte die...,AI 4 WORK,"Reporting, Strategie, Template, Training, Email",2025-12-24
